time,x,y,z,roll,pitch,yaw
1767717789.253016,143.825302,0.760183,0.841469,0.005113,0.032442,-0.023725
1767717789.377653,143.965439,0.748050,0.707577,0.003072,0.043729,-0.009132
1767717789.497736,144.097733,0.777123,0.826756,-0.002955,0.018197,0.015206
1767717789.623934,144.412109,0.850486,0.784743,-0.018099,0.018559,0.029561
1767717789.749125,144.561081,0.867955,0.783621,-0.021588,0.028767,0.025069
1767717789.872187,144.736343,0.859448,0.793340,-0.023083,0.036061,0.023498
1767717790.013461,144.880493,0.870701,0.783172,-0.035536,0.028026,0.022392
1767717790.134510,144.975067,0.888279,0.782842,-0.033555,0.041708,0.027936
1767717790.265856,145.269485,0.926713,0.855860,-0.028658,0.021040,0.024933
1767717790.396677,145.429947,0.921521,0.725151,-0.043748,0.029770,0.021419
1767717790.519990,145.557510,0.955712,0.864439,-0.031256,0.011613,0.023665
1767717790.653609,145.843521,0.953014,0.727833,-0.035990,0.020597,0.016619
1767717790.785276,146.023560,0.952515,0.834133,-0.042599,0.020656,0.017436
1767717790.924055,146.164093,0.959145,0.739093,-0.044830,0.028684,0.027487
1767717791.062489,146.406677,1.004692,0.764961,-0.052652,0.026970,0.022550
1767717791.192962,146.578156,1.006335,0.840144,-0.046945,0.011320,0.023024
1767717791.330241,146.874405,0.976871,0.885563,-0.056070,-0.003220,0.021503
1767717791.462742,146.978180,1.018407,0.748998,-0.038471,0.041949,0.036213
1767717791.590148,147.150772,1.039186,0.762051,-0.058736,-0.000426,0.044274
1767717791.724881,147.291199,1.095413,0.875325,-0.068504,0.050118,0.048512
1767717791.853702,147.542969,1.077444,0.886201,-0.060968,0.011694,0.047546
1767717791.985792,147.685257,1.123553,0.750434,-0.080870,0.043945,0.049234
1767717792.120015,147.844925,1.138291,0.813956,-0.076523,0.005780,0.055786
1767717792.251050,148.111038,1.196729,0.784558,-0.087230,0.006756,0.057449
1767717792.382378,148.267639,1.233981,0.809786,-0.090275,0.029385,0.055694
1767717792.516672,148.379318,1.238577,0.809097,-0.085838,0.017828,0.051484
1767717792.649289,148.672394,1.257032,0.803714,-0.097121,-0.007636,0.043789
1767717792.775154,148.801422,1.239189,0.904089,-0.096875,-0.011484,0.041349
1767717792.903970,148.932831,1.279180,0.842506,-0.086748,-0.011395,0.043159
1767717793.032233,149.068680,1.273877,0.896389,-0.090146,0.004277,0.030625
1767717793.158246,149.313293,1.311885,0.819957,-0.082160,0.011117,0.012243
1767717793.283483,149.414612,1.279024,0.858222,-0.097454,-0.013619,0.001429
1767717793.409599,149.597748,1.285736,0.875814,-0.081610,-0.002216,0.007957
1767717793.534593,149.696304,1.317081,0.858097,-0.074622,-0.027886,0.007878
1767717793.659680,149.985977,1.302017,0.827066,-0.066964,0.024955,-0.002407
1767717793.784321,150.121933,1.296623,0.869361,-0.080566,-0.006145,-0.004389
1767717793.907228,150.295517,1.311627,0.912210,-0.075304,0.034607,-0.003306
1767717794.032284,150.467087,1.313367,0.822181,-0.070120,0.045193,-0.011497
1767717794.151881,150.822922,1.329099,0.813312,-0.074716,0.066700,-0.017127
1767717794.278772,150.884460,1.358486,0.832878,-0.063833,0.032348,-0.020566
1767717794.405345,151.072815,1.337556,0.799549,-0.068579,0.047430,-0.036421
1767717794.524579,151.159012,1.290710,0.871207,-0.066990,0.017642,-0.040952
1767717794.649081,151.300476,1.288339,0.876949,-0.058914,0.024029,-0.034250
1767717794.773526,151.424667,1.312158,0.786350,-0.054546,0.006752,-0.034112
1767717794.894957,151.679306,1.319471,0.888692,-0.063747,-0.007708,-0.036817
1767717795.020616,151.833817,1.297519,0.874658,-0.058376,-0.007585,-0.046509
1767717795.142235,151.996811,1.340551,0.853019,-0.054487,0.021218,-0.067475
1767717795.266284,152.090195,1.292709,0.935011,-0.066342,0.016935,-0.107841
1767717795.393154,152.319992,1.270839,0.830870,-0.059770,0.042947,-0.141266
1767717795.529624,152.432281,1.215065,0.860228,-0.058053,0.040787,-0.234159
1767717795.653375,152.434174,1.203140,0.822055,-0.062176,0.039636,-0.281546
1767717795.653442,152.357254,1.142712,0.853302,-0.062724,0.032883,-0.322682
1767717795.782072,152.342209,1.137261,0.832171,-0.062776,0.028084,-0.327398
1767717795.782186,152.373230,1.138854,0.876230,-0.063394,0.022747,-0.345271
1767717795.782257,152.409286,1.133509,0.857482,-0.059541,0.026464,-0.381020
1767717795.897474,152.386932,1.112478,0.848966,-0.061563,0.027728,-0.421030
1767717795.897538,152.330460,1.075120,0.847373,-0.062082,0.027596,-0.451077
1767717796.017663,152.254272,1.081305,0.853752,-0.061796,0.024750,-0.450790
1767717796.133564,152.326645,1.072850,0.863524,-0.061102,0.022210,-0.449527
1767717796.247918,152.363358,1.063581,0.860802,-0.060210,0.022642,-0.453813
1767717796.247984,152.390640,1.039571,0.836859,-0.062950,0.018980,-0.456221
1767717796.356704,152.442184,1.024272,0.886779,-0.065549,0.013198,-0.453671
1767717796.464812,152.505890,0.963224,0.854845,-0.053114,0.007592,-0.450449
1767717796.572541,152.590012,0.944292,0.889517,-0.056935,-0.000627,-0.458535
1767717796.684438,152.677231,0.925427,0.884161,-0.051013,0.013384,-0.466034
1767717796.854912,152.744141,0.870113,0.849636,-0.061828,0.000769,-0.469934
1767717796.968589,152.907867,0.826145,0.882436,-0.055044,0.029392,-0.467335
1767717797.081332,153.017441,0.761201,0.758302,-0.059412,0.042848,-0.472351
1767717797.190698,153.150162,0.718698,0.930470,-0.066960,0.048415,-0.495727
1767717797.298842,153.376251,0.669119,0.757448,-0.057643,0.067138,-0.528551
1767717797.412117,153.398666,0.551600,0.874914,-0.054499,0.088070,-0.572144
1767717797.517521,153.638229,0.498110,0.746102,-0.045246,0.084562,-0.636764
1767717797.621872,153.492569,0.451142,0.822567,-0.050825,0.086233,-0.706163
1767717797.729966,153.525757,0.402231,0.775506,-0.043966,0.093158,-0.765748
1767717797.830716,153.246399,0.472246,0.740690,-0.059957,0.062733,-0.800822
1767717797.942994,153.299835,0.433528,0.780339,-0.075101,0.042428,-0.786769
1767717798.049866,153.433029,0.400277,0.854995,-0.076029,0.037236,-0.787726
1767717798.156017,153.410461,0.345072,0.900355,-0.059835,0.051566,-0.816362
1767717798.253326,153.413025,0.325724,0.797109,-0.041372,0.075646,-0.843827
1767717798.353612,153.476395,0.337718,0.727962,-0.054189,0.056838,-0.886307
1767717798.448784,153.419128,0.286972,0.799637,-0.067650,0.030359,-0.921467
1767717798.541823,153.448578,0.220190,0.864644,-0.064837,0.025290,-0.937322
1767717798.640729,153.467422,0.183648,0.879115,-0.048198,0.039793,-0.963355
1767717798.640836,153.501709,0.138600,0.803907,-0.038903,0.044565,-0.998108
1767717798.743048,153.502457,0.107482,0.784011,-0.042787,0.026575,-1.039974
1767717798.743105,153.436707,0.064242,0.835590,-0.046320,0.011416,-1.072230
1767717798.840834,153.474457,0.009015,0.892018,-0.039987,0.017018,-1.097084
1767717798.941973,153.531128,-0.050234,0.841406,-0.026067,0.025237,-1.127353
1767717799.046996,153.649124,-0.067359,0.785070,-0.030862,0.012843,-1.183291
1767717799.163991,153.430023,-0.134129,0.854719,-0.030994,0.004775,-1.228204
1767717799.276848,153.428284,-0.162760,0.814967,-0.023592,0.007172,-1.243112
1767717799.276960,153.503235,-0.179337,0.856543,-0.023479,0.002416,-1.273756
1767717799.392893,153.442154,-0.210858,0.842261,-0.021769,-0.001460,-1.306092
1767717799.502868,153.493088,-0.275934,0.858045,-0.017439,-0.001678,-1.336050
1767717799.613504,153.545929,-0.293142,0.835138,-0.018066,-0.003864,-1.372511
1767717799.733542,153.437592,-0.306376,0.845589,-0.019844,-0.007943,-1.418437
1767717799.837780,153.347885,-0.342646,0.875598,-0.017328,-0.009803,-1.451446
1767717799.977867,153.489059,-0.397753,0.838797,-0.011776,-0.007043,-1.477644
1767717800.101740,153.462311,-0.387091,0.833054,-0.013699,-0.016873,-1.520573
1767717800.101848,153.361450,-0.431111,0.873907,-0.012851,-0.021488,-1.553162
1767717800.216897,153.392395,-0.474365,0.829147,-0.013022,-0.012895,-1.582336
1767717800.327128,153.389755,-0.542685,0.855011,-0.021843,-0.009072,-1.615755
1767717800.443825,153.220001,-0.607237,0.861074,-0.015338,-0.013097,-1.668706
1767717800.555748,153.184097,-0.575089,0.854625,-0.014647,-0.018078,-1.698620
1767717800.555862,153.263290,-0.548441,0.856050,-0.018226,-0.025840,-1.730478
1767717800.668718,153.124802,-0.615028,0.867244,-0.015852,-0.023173,-1.757947
1767717800.787455,153.109665,-0.670312,0.829539,-0.024422,-0.015011,-1.789028
1767717800.904623,153.030411,-0.692842,0.879628,-0.023952,-0.011595,-1.817919
1767717801.020710,153.082184,-0.675835,0.862068,-0.018470,-0.021902,-1.859649
1767717801.135642,153.128662,-0.645044,0.880637,-0.016250,-0.025208,-1.874647
1767717801.248611,153.131042,-0.636200,0.862130,-0.017010,-0.026235,-1.884379
1767717801.248765,153.046143,-0.704151,0.867022,-0.014868,-0.022734,-1.913956
1767717801.364005,152.981308,-0.708505,0.855775,-0.016458,-0.019852,-1.946455
1767717801.479196,153.002396,-0.704152,0.851087,-0.017593,-0.014820,-1.970906
1767717801.479317,152.993835,-0.669058,0.876075,-0.015948,-0.018030,-1.992451
1767717801.479405,152.996262,-0.662614,0.862975,-0.015109,-0.016242,-2.007831
1767717801.479455,152.939697,-0.705153,0.852465,-0.018003,-0.012929,-2.032008
1767717801.479556,152.922058,-0.739245,0.839434,-0.019838,-0.007305,-2.063511
1767717801.594879,152.926468,-0.705436,0.852356,-0.024343,0.002128,-2.090708
1767717801.595057,152.981140,-0.693631,0.862406,-0.024946,0.004920,-2.108360
1767717801.714327,153.058289,-0.627223,0.853348,-0.026272,0.005412,-2.099118
1767717801.828990,152.982086,-0.677468,0.878282,-0.021355,-0.006355,-2.095527
1767717801.944927,153.030609,-0.654441,0.858535,-0.016953,-0.009443,-2.095332
1767717802.064152,152.991714,-0.672612,0.854341,-0.017440,-0.009663,-2.097992
1767717802.064269,152.989029,-0.671349,0.856922,-0.017268,-0.007867,-2.102697
1767717802.150799,152.970459,-0.694741,0.850486,-0.018785,-0.005567,-2.104776
1767717802.264194,152.939011,-0.706341,0.852070,-0.020657,-0.001848,-2.110822
1767717802.352030,152.914795,-0.742133,0.860650,-0.020803,0.004180,-2.120098
1767717802.472683,152.874695,-0.781954,0.873327,-0.016861,0.007134,-2.135844
1767717802.575214,152.777084,-0.820241,0.874290,-0.008391,0.003951,-2.169329
1767717802.679142,152.741089,-0.834324,0.871511,-0.001404,-0.005361,-2.210126
1767717802.774234,152.716324,-0.856274,0.844245,-0.006075,-0.009091,-2.246218
1767717802.855353,152.639389,-0.882903,0.874377,-0.008461,-0.004450,-2.276243
1767717802.975460,152.602753,-0.944541,0.853040,-0.014602,-0.003930,-2.307619
1767717803.064612,152.588104,-0.936057,0.859439,-0.024312,-0.000141,-2.333685
1767717803.157462,152.498795,-0.978144,0.859267,-0.027009,-0.003107,-2.365652
1767717803.339026,152.485504,-1.014020,0.868898,-0.033597,-0.003909,-2.397458
1767717803.482140,152.429916,-1.035128,0.894984,-0.031491,-0.002685,-2.437596
1767717803.575085,152.394302,-1.035918,0.890740,-0.028070,-0.003033,-2.471246
1767717803.663816,152.332047,-1.065578,0.891417,-0.025580,0.003737,-2.496542
1767717803.826636,152.317795,-1.083740,0.892183,-0.026204,-0.006727,-2.534077
1767717803.947661,152.276306,-1.046558,0.899860,-0.024077,-0.009526,-2.579348
1767717804.050046,152.220016,-1.037854,0.889975,-0.026454,-0.010585,-2.641496
1767717804.133046,152.168152,-1.034053,0.897292,-0.027785,-0.005514,-2.674321
1767717804.217436,152.153824,-1.020100,0.882895,-0.027065,-0.005117,-2.710227
1767717804.269461,152.134094,-1.021436,0.904465,-0.022650,0.002673,-2.738482
1767717804.370760,152.144852,-1.016296,0.875434,-0.024643,-0.006261,-2.774017
1767717804.451204,152.175186,-0.999049,0.924421,-0.018388,-0.006537,-2.787736
1767717804.557583,152.114517,-1.010133,0.862052,-0.020842,-0.000532,-2.800369
1767717804.671921,152.021927,-0.992806,0.884699,-0.023566,0.007641,-2.828580
1767717804.772455,151.977051,-1.011398,0.854700,-0.031522,0.012010,-2.869723
1767717804.858518,151.988892,-1.027715,0.865997,-0.038298,0.021524,-2.900868
1767717804.974514,151.904785,-1.023163,0.869276,-0.041758,0.027973,-2.932647
1767717805.084369,151.873764,-1.040858,0.898010,-0.035065,0.025629,-2.964376
1767717805.155078,151.872131,-1.008198,0.899132,-0.025674,0.022804,-2.993137
1767717805.256245,151.823563,-0.982725,0.904073,-0.017323,0.018866,-3.017274
1767717805.368839,151.804962,-0.972874,0.892122,-0.011506,0.015723,-3.043876
1767717805.457661,151.772873,-0.927899,0.892072,-0.005754,0.016872,-3.075869
1767717805.573148,151.704742,-0.926871,0.873719,-0.006521,0.015805,-3.116128
1767717805.658575,151.700272,-0.907583,0.903077,-0.003088,0.014047,3.127580
1767717805.759240,151.710831,-0.874793,0.894956,0.001169,0.007518,3.099595
1767717805.860304,151.651230,-0.837603,0.885617,0.007769,0.015467,3.068618
1767717805.960491,151.606705,-0.811593,0.854233,0.007313,0.023862,3.029994
1767717806.061129,151.580429,-0.843055,0.878087,-0.009863,0.011024,3.005469
1767717806.161954,151.661850,-0.878285,0.875342,-0.013410,0.010404,3.007267
1767717806.262793,151.589905,-0.852872,0.890794,-0.009604,0.013630,3.005762
1767717806.363530,151.555634,-0.837604,0.876357,-0.013291,0.008494,2.998194
1767717806.464957,151.536926,-0.848146,0.898541,-0.022189,-0.002382,2.997468
1767717806.566536,151.534103,-0.867930,0.920180,-0.026447,-0.014312,2.999651
1767717806.666820,151.456635,-0.798809,0.911374,-0.008580,-0.008629,3.003986
1767717806.780783,151.355545,-0.815146,0.984765,0.010490,-0.011999,2.996757
1767717806.868431,151.238266,-0.775470,0.919204,0.019103,-0.024457,2.996917
1767717806.968425,151.182724,-0.816321,0.910722,0.002178,-0.018251,2.992304
1767717807.069590,151.040680,-0.767552,0.956830,0.015461,-0.026657,2.994789
1767717807.180818,150.995819,-0.779051,0.875769,0.018677,-0.003430,2.983400
1767717807.280608,150.899155,-0.729027,0.824686,-0.000623,0.009101,2.992474
1767717807.375986,150.823181,-0.800979,0.775839,0.000983,0.054201,3.004388
1767717807.471677,150.655670,-0.800224,0.818319,-0.010479,0.089489,2.998963
1767717807.572877,150.545380,-0.735842,0.924786,0.003210,0.078590,3.001028
1767717807.673001,150.444733,-0.728869,0.809784,0.013258,0.082630,2.998350
1767717807.773630,150.265747,-0.689977,0.932865,0.003512,0.080985,2.991647
1767717807.869419,150.134354,-0.657786,0.884154,0.015192,0.031676,2.997078
1767717807.967208,150.058685,-0.666923,0.853053,0.015182,0.041917,3.002910
1767717808.070149,149.868027,-0.623013,0.942404,0.029766,0.020482,3.018997
1767717808.173757,149.701706,-0.668846,0.900161,0.025018,0.030550,3.011653
1767717808.281403,149.554749,-0.639306,0.807531,0.025108,0.019350,3.017403
1767717808.394090,149.507889,-0.647335,0.869084,0.017915,0.033011,3.033195
1767717808.503804,149.327271,-0.688286,0.888334,0.038128,0.029127,3.061497
1767717808.616237,149.152451,-0.594290,0.925147,0.035851,-0.003435,3.076139
1767717808.733105,149.007233,-0.649949,0.808429,0.013750,0.018620,3.065529
1767717808.858112,148.884857,-0.642327,0.989619,0.021596,0.001736,3.070895
1767717808.977263,148.722504,-0.592410,0.806774,0.026361,0.014141,3.081368
1767717809.097933,148.649353,-0.677366,0.833204,0.025819,0.044269,3.097535
1767717809.275005,148.500473,-0.579197,0.881760,0.024367,0.029482,3.129201
1767717809.402091,148.308807,-0.702419,0.752077,0.014852,0.075559,3.120293
1767717809.524244,148.124908,-0.615118,0.992533,0.014370,0.032991,3.120525
1767717809.654300,148.012115,-0.656132,0.757471,0.027313,0.076811,3.129068
1767717809.777610,147.890945,-0.691567,0.929363,0.014885,0.049302,3.136067
1767717809.899589,147.715286,-0.618662,0.664893,0.024359,0.061945,-3.139879
1767717810.019643,147.602142,-0.666964,0.897961,0.033213,0.087593,3.127810
1767717810.138952,147.457718,-0.627854,0.681620,0.019528,0.061549,3.112661
1767717810.258177,147.332977,-0.657894,0.866764,0.014731,0.074743,3.106378
1767717810.383981,147.206177,-0.626923,0.886893,0.022082,0.024757,3.105082
1767717810.508278,147.119690,-0.629836,0.778532,0.027424,0.046358,3.105955
1767717810.627519,146.929855,-0.637653,0.905641,0.013742,-0.000367,3.102644
1767717810.752486,146.830872,-0.650853,0.674506,0.021505,0.041817,3.103826
1767717810.874474,146.706284,-0.660292,0.892544,0.006096,0.031487,3.115277
1767717811.002004,146.555664,-0.626900,0.704916,0.015037,0.047662,3.120070
1767717811.125560,146.396667,-0.670969,0.877354,0.002187,0.047423,3.110863
1767717811.253589,146.241653,-0.631736,0.670974,0.007298,0.052723,3.108960
1767717811.381299,146.119705,-0.649671,0.905462,0.015189,0.052774,3.108637
1767717811.511943,145.943985,-0.653470,0.733707,0.008905,0.024771,3.106781
1767717811.642576,145.853836,-0.706462,0.781639,-0.004674,0.058340,3.109511
1767717811.771919,145.748917,-0.657291,0.856016,0.000604,0.012914,3.123493
1767717811.897146,145.558685,-0.670231,0.728919,0.023147,0.057847,3.126970
1767717812.025792,145.417480,-0.654965,0.826540,0.009945,0.037702,3.123778
1767717812.151550,145.272568,-0.682551,0.727038,-0.002822,0.025969,3.121156
1767717812.276806,145.143127,-0.656320,0.862326,0.017612,0.041634,3.132458
1767717812.403807,144.972824,-0.637303,0.829808,0.020432,0.028725,3.126946
1767717812.525603,144.877472,-0.681637,0.754236,0.009856,0.035624,3.121460
1767717812.650343,144.727554,-0.652660,0.867180,0.017053,0.034404,3.123789
1767717812.773858,144.555481,-0.625312,0.763782,0.019374,0.018116,3.117298
1767717812.908238,144.447601,-0.678030,0.833989,0.011688,0.035215,3.110538
1767717813.038463,144.312698,-0.659428,0.811132,0.013904,0.009910,3.112339
1767717813.163973,144.173981,-0.606564,0.752913,0.031767,0.037026,3.120443
1767717813.291627,143.848877,-0.672147,0.764909,0.009162,0.027704,3.113143
1767717813.418431,143.693497,-0.652214,0.810467,0.024855,0.038346,3.120553
1767717813.550359,143.565674,-0.612379,0.837652,0.034327,0.029447,3.118930
1767717813.672197,143.431030,-0.646313,0.771276,0.018675,0.028574,3.103989
1767717813.798531,143.142166,-0.650000,0.860886,0.017316,0.018588,3.110747
1767717813.914298,143.035400,-0.627457,0.771664,0.027465,0.027367,3.109934
1767717814.029944,142.893326,-0.641292,0.889438,0.019227,0.015792,3.103459
1767717814.149025,142.741119,-0.633346,0.729106,0.015647,0.004431,3.098678
1767717814.270419,142.603760,-0.640361,0.790690,0.013000,0.024428,3.095255
1767717814.387540,142.279556,-0.611510,0.790385,0.005894,0.031361,3.096813
1767717814.502152,142.178391,-0.642370,0.729587,0.001145,0.047168,3.093860
1767717814.622653,142.011887,-0.616310,0.891534,0.001236,0.032878,3.091065
1767717814.741516,141.899704,-0.643561,0.723117,-0.000081,0.031203,3.086300
1767717814.862489,141.732574,-0.614768,0.894594,-0.002928,0.022740,3.087006
1767717814.986747,141.451843,-0.618156,0.788593,0.003745,0.036379,3.072619
1767717815.106629,141.289627,-0.607708,0.803499,0.002798,0.019508,3.069598
1767717815.234923,141.199554,-0.615502,0.773033,0.009115,0.041284,3.071999
1767717815.361659,141.037033,-0.599341,0.849571,0.001215,0.033009,3.072499
1767717815.487996,140.751266,-0.588905,0.805869,0.000568,0.030720,3.071011
1767717815.610558,140.583282,-0.590107,0.805937,-0.009322,0.020122,3.066695
1767717815.738764,140.492859,-0.575868,0.754845,-0.003577,0.020766,3.066097
1767717815.862145,140.308258,-0.552494,0.787186,-0.011336,0.034739,3.062944
1767717815.989189,140.038635,-0.545195,0.832073,-0.001180,0.042914,3.055909
1767717816.111623,139.901886,-0.543848,0.756440,-0.010164,0.029592,3.051990
1767717816.235812,139.737167,-0.529500,0.801386,-0.008241,0.031757,3.056544
1767717816.356104,139.598282,-0.499586,0.789604,-0.000600,0.020205,3.052678
1767717816.479496,139.320953,-0.497525,0.740069,-0.012846,0.024780,3.046617
1767717816.605232,139.164230,-0.520725,0.778626,-0.014179,0.038600,3.046724
1767717816.732873,139.041290,-0.477051,0.786692,-0.011807,0.028822,3.049962
1767717816.855655,138.894333,-0.479476,0.730961,-0.015576,0.041187,3.044953
1767717816.982519,138.828705,-0.481020,0.751134,-0.001713,0.026032,2.997800
1767717817.111433,138.814499,-0.413935,0.870996,0.002660,0.012786,2.991984
1767717817.233339,138.813431,-0.462368,0.702325,-0.001391,0.016423,2.976126
1767717817.351141,138.832397,-0.479310,0.794466,0.003515,0.011370,2.979827
1767717817.481107,138.817566,-0.475518,0.801389,0.004687,0.013578,2.976763
1767717817.481251,138.842987,-0.472252,0.756500,0.004896,0.015651,2.975402
1767717817.481317,138.815308,-0.484301,0.757210,0.005046,0.019278,2.978089
1767717817.481376,138.798187,-0.446451,0.763682,0.006178,0.030132,2.984753
1767717817.610841,138.790482,-0.478818,0.740808,0.006727,0.033195,2.983172
1767717817.610979,138.816589,-0.454797,0.754749,0.003626,0.042489,2.989557
1767717817.611058,138.876877,-0.520581,0.755567,0.000101,0.047998,2.993323
1767717817.747164,138.941040,-0.514328,0.723843,-0.004413,0.061749,3.002152
1767717817.881890,139.018539,-0.511768,0.839745,0.000118,0.049570,3.004418
1767717818.017791,139.126648,-0.522890,0.753164,0.001555,0.043761,3.003589
1767717818.149475,139.220261,-0.505115,0.789290,0.008163,0.048937,3.002648
1767717818.283547,139.359161,-0.539886,0.816566,0.013270,0.049558,3.001776
1767717818.421867,139.488998,-0.533112,0.763718,0.013388,0.027912,3.003615
1767717818.555215,139.624359,-0.519920,0.780201,0.013145,0.040839,3.005009
1767717818.686942,139.779617,-0.564654,0.814643,0.016585,0.027634,2.997842
1767717818.819180,139.892715,-0.561189,0.799605,0.012109,0.038296,2.995811
1767717818.953300,140.029449,-0.556399,0.735159,0.015833,0.018317,2.989043
1767717819.085563,140.113754,-0.582392,0.845091,0.013058,0.024378,2.981976
1767717819.217997,140.105301,-0.581729,0.767927,0.018704,0.007614,2.978836
1767717819.351566,140.108749,-0.596747,0.721216,0.016993,0.043324,2.978699
1767717819.351645,140.074203,-0.580698,0.817102,0.015345,0.034607,2.984309
1767717819.489478,140.074783,-0.569361,0.784337,0.013900,0.042230,2.982895
1767717819.489551,140.068207,-0.581135,0.767447,0.014349,0.038022,2.980917
1767717819.620733,140.084137,-0.587760,0.780406,0.013587,0.036671,2.981265
1767717819.620881,140.092560,-0.579849,0.791494,0.015366,0.033715,2.983479
1767717819.620942,140.077820,-0.581359,0.788256,0.014281,0.030059,2.991974
1767717819.620995,139.987198,-0.587994,0.773495,0.012289,0.032050,3.010721
1767717819.749675,139.955505,-0.619728,0.776207,0.016216,0.031786,3.036065
1767717819.749774,139.897598,-0.643712,0.785955,0.014979,0.031837,3.062889
1767717819.903572,139.862183,-0.674345,0.774007,0.015960,0.032212,3.082335
1767717819.903674,139.768326,-0.687481,0.781950,0.012913,0.034143,3.105386
1767717820.051138,139.615921,-0.692695,0.776304,0.017070,0.033892,-3.141483
1767717820.183890,139.580231,-0.700456,0.782067,0.020865,0.031959,-3.125420
1767717820.183974,139.475555,-0.648076,0.810369,0.013931,0.031571,-3.118719
1767717820.320778,139.412277,-0.671810,0.739557,0.018086,0.027826,-3.123180
1767717820.458824,139.374878,-0.685333,0.813860,0.022611,0.031793,-3.120613
1767717820.596488,139.321701,-0.682042,0.740968,0.022634,0.027846,-3.118145
1767717820.730284,139.245239,-0.690121,0.797389,0.023701,0.033400,-3.118363
1767717820.854727,139.160538,-0.709251,0.752748,0.014270,0.038301,-3.119951
1767717820.981196,139.077774,-0.697201,0.785781,0.021636,0.037324,-3.115212
1767717821.097696,138.989914,-0.701344,0.779122,0.026537,0.031520,-3.114341
1767717821.223691,138.900635,-0.707408,0.808469,0.030222,0.030744,-3.107226
1767717821.348882,138.765182,-0.722845,0.748876,0.032326,0.025280,-3.106828
1767717821.476159,138.686783,-0.737574,0.812153,0.026073,0.029006,-3.111106
1767717821.602051,138.520554,-0.727691,0.751463,0.029290,0.034389,-3.120100
1767717821.723339,138.359650,-0.733552,0.794492,0.032582,0.034522,-3.137013
1767717821.854563,138.188568,-0.731746,0.787737,0.036296,0.036118,3.139216
1767717821.979811,138.084045,-0.736505,0.821315,0.030907,0.024146,3.132819
1767717822.110229,137.935410,-0.729719,0.721972,0.027878,0.040539,3.129666
1767717822.233103,137.838699,-0.719448,0.827061,0.032985,0.035272,3.119637
1767717822.344739,137.672791,-0.712784,0.710043,0.039300,0.038730,3.117350
1767717822.460113,137.590805,-0.724504,0.808477,0.044824,0.045560,3.110813
1767717822.572631,137.388443,-0.707436,0.832617,0.037798,0.016543,3.110426
1767717822.692495,137.276764,-0.722558,0.642336,0.039348,0.031602,3.107468
1767717822.806217,137.114639,-0.676966,0.810641,0.063699,0.029714,3.111461
1767717822.977952,137.032181,-0.691890,0.678932,0.043699,0.045770,3.089128
1767717823.103858,136.894440,-0.670625,0.813118,0.051397,0.047334,3.080344
1767717823.234914,136.703873,-0.674604,0.686932,0.047995,0.028991,3.081796
1767717823.390831,136.536911,-0.687361,0.776678,0.052845,0.048446,3.107796
1767717823.524409,136.340027,-0.716681,0.739264,0.043796,0.040638,3.121963
1767717823.658982,136.160492,-0.702393,0.763346,0.043089,0.014949,3.120040
1767717823.792731,136.011139,-0.709121,0.812016,0.039691,0.027928,3.117641
1767717823.919767,135.754684,-0.714208,0.742797,0.050254,0.026727,3.137202
1767717824.054291,135.631027,-0.724182,0.771246,0.041675,0.046141,3.140665
1767717824.180201,135.508255,-0.721304,0.756132,0.041194,0.045089,3.138120
1767717824.312657,135.217606,-0.748593,0.747263,0.043374,0.042664,3.136713
1767717824.451002,135.047974,-0.744175,0.753387,0.034129,0.033149,3.135071
1767717824.581990,134.955795,-0.761966,0.727894,0.051571,0.048007,3.133085
1767717824.708908,134.656586,-0.736290,0.715306,0.044880,0.037788,3.113801
1767717824.840181,134.495758,-0.733847,0.766202,0.039686,0.031030,3.112619
1767717824.967511,134.370392,-0.743679,0.770191,0.040047,0.029908,3.113898
1767717825.091386,134.065506,-0.745698,0.758205,0.037857,0.028630,3.107341
1767717825.228044,133.948669,-0.732883,0.772692,0.031898,0.021085,3.106012
1767717825.344624,133.836029,-0.758460,0.743768,0.025219,0.039979,3.102013
1767717825.470141,133.674469,-0.736359,0.729353,0.029653,0.023559,3.101745
1767717825.595151,133.380508,-0.737689,0.771603,0.027149,0.034050,3.084712
1767717825.721704,133.234177,-0.718744,0.725658,0.016424,0.029276,3.084338
1767717825.858236,133.093094,-0.725400,0.747295,0.029797,0.033782,3.083483
1767717825.984280,132.960114,-0.709500,0.752118,0.021468,0.032006,3.075924
1767717826.106173,132.660614,-0.702574,0.761011,0.026189,0.020408,3.070051
1767717826.229373,132.532913,-0.700018,0.787010,0.027344,0.023136,3.069651
1767717826.356679,132.393478,-0.686033,0.748052,0.021886,0.024044,3.064623
1767717826.480810,132.243912,-0.676092,0.737473,0.023451,0.033422,3.064742
1767717826.601943,131.961548,-0.664756,0.768000,0.020674,0.029905,3.058942
1767717826.732029,131.780533,-0.649140,0.768658,0.024965,0.026157,3.067055
1767717826.863432,131.578583,-0.655327,0.763836,0.019235,0.029590,3.079771
1767717826.987047,131.406372,-0.680378,0.738834,0.014455,0.043634,3.101454
1767717827.120347,131.205414,-0.687283,0.755488,0.016075,0.035541,3.114252
1767717827.259049,131.079422,-0.691839,0.746373,0.015258,0.034548,3.113200
1767717827.401381,130.933777,-0.686208,0.726848,0.012751,0.033176,3.112357
1767717827.540041,130.625351,-0.684821,0.736267,0.008681,0.038601,3.112425
