id,x,y,z
397,126.583,-0.595869,4.01392
398,126.949,-0.441213,3.92368
399,126.756,-0.598758,3.76845
400,132.354,-0.364493,4.07648
401,132.355,-0.647249,4.05185
402,132.655,-0.367387,4.05626
403,132.645,-0.656058,4.06385
404,138.234,-0.481656,4.12081
405,138.37,-0.73203,4.17714
406,138.494,-0.358756,4.07044
407,138.63,-0.599349,4.15109
408,144.113,-0.216948,4.14359
409,144.092,-0.495806,4.20561
410,144.402,-0.229475,4.16436
411,144.381,-0.506782,4.25297
412,151.095,-0.283467,4.29884
413,151.344,-0.426728,4.32483
416,3.4251,-1.43987,0.775278
417,3.46253,-1.72513,0.833044
418,3.70487,-1.39539,0.83842
419,3.75176,-1.68476,0.839726
421,10.6004,-1.41493,1.0292
422,10.5769,-1.70224,1.03452
423,10.8923,-1.44036,1.02765
424,10.8702,-1.72399,1.07668
425,16.376,-1.50818,1.24243
426,16.4419,-1.7893,1.21758
427,16.6652,-1.45695,1.3042
428,16.7221,-1.73321,1.27611
429,22.4917,-1.48527,1.38767
430,22.507,-1.77348,1.40943
431,22.7358,-1.46525,1.54082
432,22.8049,-1.73831,1.44972
433,28.5373,-1.55046,1.65656
434,28.603,-1.83065,1.68223
435,28.8301,-1.49286,1.66217
436,28.8863,-1.77601,1.63592
437,34.6481,-1.58926,1.86673
438,34.6255,-1.87418,1.87079
439,34.9281,-1.61097,1.78146
440,34.8683,-1.88925,1.70851
441,40.6523,-1.57407,1.96244
442,40.6948,-1.85695,1.98849
443,40.9381,-1.53196,1.91313
444,40.9866,-1.81339,1.95947
445,46.34,-1.44238,2.26865
446,46.2261,-1.70677,2.23308
447,46.4893,-1.48972,2.01663
448,46.2447,-1.65081,1.94316
449,51.9113,-1.59704,2.37165
450,51.8798,-1.8803,2.38984
451,52.2037,-1.62887,2.34135
452,52.1735,-1.91579,2.36253
453,55.8049,-1.59331,2.55897
454,55.8054,-1.87814,2.55937
455,56.1015,-1.58595,2.53251
456,56.1,-1.87716,2.53222
457,64.4935,-1.5173,2.68138
458,64.2933,-1.78387,2.74478
459,64.6298,-1.5529,2.66664
460,64.591,-1.82469,2.75403
461,70.3993,-1.56816,2.77335
462,70.4669,-1.84819,2.81154
463,70.6854,-1.502,2.80542
464,70.7533,-1.78144,2.7831
465,76.4972,-1.47999,2.89517
466,76.4037,-1.74681,2.96406
467,76.7572,-1.53553,2.99324
468,76.6857,-1.81883,3.01478
469,81.6642,-1.1474,3.2946
470,81.6271,-1.41534,3.3693
471,81.6723,-1.07164,3.61447
472,81.8274,-1.34384,3.58731
473,87.7847,-1.42752,3.20738
474,87.6798,-1.68717,3.28854
475,88.0582,-1.51445,3.24866
476,87.9655,-1.78747,3.25859
477,93.4427,-1.56542,3.34031
478,93.4816,-1.84881,3.34857
479,93.7238,-1.52381,3.27322
480,93.7792,-1.80184,3.34499
481,99.421,-1.43269,3.51537
482,99.4457,-1.71981,3.48743
483,99.6946,-1.4014,3.42257
484,99.7417,-1.68269,3.5021
485,104.962,-1.44395,3.64142
486,104.905,-1.72592,3.62068
487,105.249,-1.49426,3.5992
488,105.192,-1.77569,3.56517
489,108.788,-1.41375,3.85785
490,108.716,-1.68871,3.80273
491,109.076,-1.48645,3.85608
492,109.005,-1.74362,3.7465
493,117.714,-1.3969,3.90981
494,117.591,-1.69934,3.98616
495,117.934,-1.4761,3.92113
496,117.886,-1.74492,4.01771
497,123.599,-1.29099,4.00395
498,123.555,-1.5731,4.05691
499,123.803,-1.35971,3.81472
500,123.816,-1.62872,3.93457
501,129.448,-1.34896,4.1423
502,129.51,-1.63143,4.15628
503,129.711,-1.29819,4.0306
504,129.798,-1.56033,4.13218
505,135.536,-1.3115,4.15429
506,135.555,-1.59663,4.17565
507,135.806,-1.27614,4.23429
508,135.845,-1.56586,4.22892
509,141.304,-1.32254,4.19958
510,141.307,-1.605,4.2565
511,141.594,-1.31109,4.23839
512,141.597,-1.59414,4.28966
513,147.05,-1.12989,4.3391
514,147.065,-1.41177,4.41021
515,147.334,-1.09936,4.39493
516,147.359,-1.39292,4.39794
517,151.276,-1.18395,4.37275
518,151.391,-1.42183,4.49047
521,3.30043,-2.62119,0.857908
522,3.37656,-2.9001,0.840825
523,3.58848,-2.54692,0.847457
524,3.65934,-2.82466,0.862046
525,7.79048,-2.34473,0.983355
527,8.07907,-2.3537,0.955071
528,8.06344,-2.64299,0.941026
529,13.6216,-2.43004,1.2405
530,13.6532,-2.7131,1.22505
531,13.9194,-2.40211,1.25109
532,13.9445,-2.69056,1.23529
533,19.564,-2.39738,1.47353
534,19.6476,-2.67204,1.43928
535,19.855,-2.32656,1.49966
536,19.9267,-2.60603,1.4816
537,25.4931,-2.46447,1.60326
538,25.544,-2.7517,1.60584
539,25.7806,-2.43127,1.53893
540,25.8325,-2.70041,1.63418
541,31.5632,-2.41073,1.84861
542,31.482,-2.68547,1.78901
543,31.8312,-2.47192,1.75405
544,31.7715,-2.75403,1.77061
545,37.586,-2.54888,1.99338
546,37.7019,-2.81798,1.97373
547,37.8639,-2.44601,1.9464
548,37.9724,-2.71145,1.98069
549,43.5443,-2.50804,2.08225
551,43.8352,-2.45938,2.04568
552,43.8971,-2.73926,2.08073
553,51.9207,-2.49429,2.41276
554,51.7859,-2.75189,2.30452
555,52.1836,-2.62955,2.24773
557,55.9106,-2.53005,2.59909
558,55.9708,-2.80195,2.66568
559,56.2054,-2.47831,2.57876
560,56.2544,-2.76262,2.59796
561,61.5012,-2.48582,2.6783
562,61.5632,-2.76346,2.7203
563,61.7937,-2.42283,2.69055
564,61.8468,-2.70565,2.72158
565,67.5107,-2.48112,2.78784
566,67.5689,-2.76509,2.77922
567,67.8045,-2.43169,2.80931
568,67.852,-2.71633,2.80711
569,73.3784,-2.41719,2.82514
570,73.3784,-2.70603,2.80552
571,73.6752,-2.42498,2.85532
572,73.668,-2.71208,2.82568
573,79.3216,-2.3504,3.09916
574,79.3742,-2.6132,3.2047
575,79.6159,-2.29821,3.11148
576,79.6579,-2.58687,3.12698
577,84.7013,-2.35836,3.27478
578,84.7157,-2.64612,3.27306
579,84.9962,-2.34595,3.27605
580,85.0078,-2.63285,3.28405
581,90.6206,-2.38071,3.3449
582,90.6751,-2.65949,3.39216
583,90.911,-2.33685,3.30169
584,90.9515,-2.62353,3.29864
585,96.6835,-2.43032,3.48113
586,96.6852,-2.71987,3.49901
587,96.9804,-2.44343,3.44005
588,96.9356,-2.71754,3.34387
589,104.949,-2.39716,3.72711
590,104.993,-2.63846,3.73932
591,105.315,-2.43324,3.59702
592,105.273,-2.7023,3.69475
593,108.763,-2.30722,3.88717
594,108.62,-2.54234,3.80643
595,109.018,-2.41234,3.78379
597,114.606,-2.42337,3.87794
598,114.655,-2.70542,3.91773
599,114.889,-2.38198,3.82846
600,114.946,-2.65742,3.89907
601,120.553,-2.30245,4.00057
602,120.541,-2.58583,4.036
603,120.849,-2.30963,4.01107
604,120.832,-2.60007,4.00803
605,126.469,-2.22408,4.15606
606,126.477,-2.50657,4.21818
607,126.772,-2.2255,4.15806
608,126.763,-2.51418,4.15402
609,132.336,-2.31772,4.17507
610,132.383,-2.59581,4.12993
611,132.627,-2.26648,4.14805
612,132.67,-2.55107,4.13498
613,138.384,-2.28675,4.23536
615,138.677,-2.2248,4.22405
616,138.734,-2.50464,4.26053
617,144.381,-2.15071,4.37401
618,144.414,-2.43779,4.36986
619,144.677,-2.12132,4.39202
620,144.7,-2.41028,4.39325
621,151.402,-2.09476,4.40742
622,151.424,-2.3445,4.55108
623,151.703,-2.07305,4.41643
625,4.11303,-5.61766,0.936969
628,54.9858,-5.6049,2.84032
630,56.6712,-5.59356,2.40514
636,152.211,-5.52078,4.58276
638,153.159,-5.34989,4.61453
